,RPT_DT,ADDR_PCT_CD,BORO_NM,KY_CD,LAW_CAT_CD,OFNS_DESC,PD_DESC,Lat_Lng
453643,1/10/2018,75.0,BROOKLYN,343,MISDEMEANOR,OTHER OFFENSES RELATED TO THEF,"THEFT OF SERVICES, UNCLASSIFIE","[40.66483596, -73.89354820000001]"
453657,1/10/2018,66.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.64025896, -73.99624328]"
453658,1/10/2018,43.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82505735, -73.86886281]"
453667,1/10/2018,120.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.63776353, -74.08766101]"
453673,1/10/2018,76.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.68345291, -73.98721253]"
453676,1/10/2018,52.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.87494623, -73.87994131]"
453683,1/10/2018,46.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84604587, -73.91185778]"
453688,1/10/2018,67.0,BROOKLYN,345,MISDEMEANOR,OFFENSES RELATED TO CHILDREN,"CHILD,ALCOHOL SALE TO","[40.64047529, -73.94846436]"
453693,1/10/2018,76.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67500776, -74.00657715]"
453703,1/10/2018,14.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.75445043, -73.9791355]"
453707,1/10/2018,73.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67952443, -73.9110828]"
453710,1/10/2018,46.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.85248599, -73.90621390000001]"
453716,1/10/2018,44.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.83218292, -73.91632451]"
453718,1/10/2018,46.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.85214119, -73.92237572]"
453720,1/10/2018,67.0,BROOKLYN,345,MISDEMEANOR,OFFENSES RELATED TO CHILDREN,"CHILD,ALCOHOL SALE TO","[40.66412735, -73.92415166]"
453722,1/10/2018,43.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,RESISTING ARREST,"[40.82951018, -73.8746103]"
453724,1/10/2018,48.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84749535, -73.89273179999999]"
453743,1/10/2018,34.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.86830527, -73.91915706]"
453745,1/10/2018,67.0,BROOKLYN,345,MISDEMEANOR,OFFENSES RELATED TO CHILDREN,"CHILD,ALCOHOL SALE TO","[40.66358718, -73.92498852]"
453748,1/10/2018,111.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.735628399999996, -73.74712214]"
453750,1/10/2018,67.0,BROOKLYN,358,MISDEMEANOR,OFFENSES INVOLVING FRAUD,"FORGERY,ETC.-MISD.","[40.65081539, -73.94957355]"
453762,1/10/2018,67.0,BROOKLYN,345,MISDEMEANOR,OFFENSES RELATED TO CHILDREN,"CHILD,ALCOHOL SALE TO","[40.662147600000004, -73.92721045]"
453763,1/10/2018,78.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67879507, -73.98761001]"
453764,1/10/2018,44.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83502621, -73.92819941]"
453765,1/10/2018,121.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63193864, -74.16347023]"
453766,1/10/2018,121.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63193864, -74.16347023]"
453772,1/10/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83134123, -73.90024878]"
453773,1/10/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83134123, -73.90024878]"
453776,1/10/2018,75.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66633243, -73.88282923]"
453778,1/10/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.82990322, -73.89737098]"
453779,1/10/2018,71.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66236024, -73.95708364]"
453789,1/10/2018,47.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.87512633, -73.86649686]"
453794,1/10/2018,9.0,MANHATTAN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,"[40.72144941, -73.97483834]"
453808,1/10/2018,44.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,"[40.83338861, -73.91004603]"
453813,1/10/2018,77.0,BROOKLYN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,RESISTING ARREST,"[40.67317201, -73.93904085]"
453817,1/10/2018,105.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.65082179, -73.73683036]"
453819,1/10/2018,1.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.70675626, -74.01008972]"
453820,1/10/2018,1.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.70675626, -74.01008972]"
453831,1/10/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83581974, -73.90244649]"
453846,1/10/2018,114.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.75462428, -73.9418358]"
453860,1/10/2018,52.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.87806962, -73.87470677]"
453864,1/10/2018,84.0,BROOKLYN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,RESISTING ARREST,"[40.69195635, -73.98857037]"
453887,1/10/2018,73.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.65711599, -73.90752294]"
453892,1/10/2018,17.0,MANHATTAN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,"[40.75303855, -73.97384829]"
453910,1/10/2018,60.0,BROOKLYN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,RESISTING ARREST,"[40.57667075, -73.96583220000001]"
453914,1/10/2018,7.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.72205266, -73.98821527]"
453919,1/10/2018,88.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.69424612, -73.97516595]"
453921,1/10/2018,77.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67298525, -73.95020929]"
453926,1/10/2018,48.0,BRONX,343,MISDEMEANOR,OTHER OFFENSES RELATED TO THEF,"THEFT OF SERVICES, UNCLASSIFIE","[40.85803783, -73.88988785]"
453928,1/10/2018,63.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.62296618, -73.93722792]"
453934,1/10/2018,25.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.79894774, -73.93928686]"
453935,1/10/2018,71.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.66000394, -73.96118684]"
453949,1/10/2018,75.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.65998006, -73.88738179]"
453955,1/10/2018,79.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.68639573, -73.94909593]"
453956,1/10/2018,72.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.65771856, -73.99721182]"
453963,1/10/2018,67.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.65474976, -73.94039838]"
453977,1/10/2018,47.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.88144125, -73.83235354]"
453983,1/10/2018,67.0,BROOKLYN,358,MISDEMEANOR,OFFENSES INVOLVING FRAUD,"FORGERY,ETC.-MISD.","[40.64478175, -73.95473107]"
453985,1/10/2018,49.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.85340834, -73.86484874]"
453995,1/10/2018,114.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.75349137, -73.9284064]"
454010,1/10/2018,45.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.85352724, -73.82835003]"
454013,1/10/2018,43.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82230298, -73.85617186]"
454041,1/10/2018,44.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84483626, -73.91663388]"
454042,1/10/2018,14.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.75099905, -73.99062471]"
454059,1/10/2018,40.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81232436, -73.90841995]"
454078,1/10/2018,107.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71418826, -73.78748906]"
454087,1/10/2018,90.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.70725973, -73.9584578]"
454088,1/10/2018,90.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.70725973, -73.9584578]"
454094,1/10/2018,60.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.57503125, -73.98988267]"
454107,1/10/2018,40.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"CONTEMPT,CRIMINAL","[40.81472392, -73.92450749]"
454108,1/10/2018,46.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"CONTEMPT,CRIMINAL","[40.85332023, -73.90602475]"
454112,1/10/2018,84.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.68376729999999, -73.97874298]"
454114,1/10/2018,70.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.64700754, -73.97102859]"
454122,1/10/2018,107.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.73578328, -73.8106258]"
454123,1/10/2018,66.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63864108, -73.98298743]"
454124,1/10/2018,48.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84675233, -73.89661126]"
454125,1/10/2018,19.0,MANHATTAN,355,MISDEMEANOR,OFFENSES AGAINST THE PERSON,RECKLESS ENDANGERMENT 2,"[40.78112532, -73.95538944]"
454145,1/10/2018,44.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84041568, -73.91082801]"
454152,1/10/2018,41.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82174731, -73.8989444]"
454156,1/10/2018,79.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67984749, -73.93938447]"
454174,1/10/2018,41.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81417693, -73.89844651]"
454181,1/10/2018,108.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74327884, -73.92105182]"
454183,1/10/2018,46.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"CONTEMPT,CRIMINAL","[40.85383586, -73.90898093]"
454187,1/10/2018,7.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71106837, -73.99095857]"
454196,1/10/2018,43.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82261237, -73.86228817]"
454202,1/10/2018,83.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.70190197, -73.92160574]"
454206,1/10/2018,34.0,MANHATTAN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,RESISTING ARREST,"[40.84932946, -73.93373231]"
454212,1/10/2018,109.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.78246548, -73.84317192]"
454213,1/10/2018,60.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.5895334, -73.97948226]"
454220,1/10/2018,47.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"PUBLIC ADMINISTATION,UNCLASS M","[40.87305779, -73.84734428]"
454221,1/10/2018,75.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67425982, -73.88883936]"
454229,1/10/2018,109.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.7559295, -73.83353931]"
454243,1/10/2018,52.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.86225245, -73.89443609]"
454259,1/10/2018,78.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.68326307, -73.98363586]"
454281,1/10/2018,44.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81978669, -73.92682848]"
454290,1/10/2018,66.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.63789289, -73.99458959]"
454296,1/10/2018,34.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.86587636, -73.92766355]"
454304,1/10/2018,23.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.79547627, -73.94604377]"
454305,1/10/2018,28.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.80155239, -73.95746707]"
454310,1/10/2018,114.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.76469406, -73.91434801]"
454313,1/10/2018,84.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.68501381, -73.98091678]"
454316,1/10/2018,113.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66930479999999, -73.79767144]"
454346,1/10/2018,88.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69703399, -73.97163074]"
454372,1/10/2018,32.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81944886, -73.94078198]"
454373,1/10/2018,32.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.81944886, -73.94078198]"
454379,1/10/2018,102.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69653429, -73.84849495]"
454380,1/10/2018,30.0,MANHATTAN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"CONTEMPT,CRIMINAL","[40.82747422, -73.94597446]"
454407,1/10/2018,109.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.78379353, -73.84490207]"
454436,1/10/2018,34.0,MANHATTAN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,"[40.86495277, -73.92550255]"
454448,1/10/2018,23.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.79160196, -73.94877714]"
454450,1/10/2018,52.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.86748378, -73.89740337]"
454455,1/10/2018,41.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.8186028, -73.90002581]"
454458,1/10/2018,84.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.69224167, -73.987301]"
454491,1/10/2018,73.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67241658, -73.90559831]"
454493,1/10/2018,104.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71123556, -73.90860573]"
454502,1/10/2018,13.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.73898558, -73.99566396]"
454510,1/10/2018,24.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.79465929, -73.97178778]"
454556,1/10/2018,18.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.75886137, -73.97989937]"
454584,1/10/2018,26.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.81226766, -73.95708452]"
454593,1/10/2018,113.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.67944839, -73.79090227]"
454629,1/10/2018,120.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.61641783, -74.07935572]"
454657,1/10/2018,75.0,BROOKLYN,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,"[40.64764472, -73.88164402]"
454669,1/10/2018,46.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.84776253, -73.91346395]"
454699,1/10/2018,49.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.85745442, -73.84754276]"
454704,1/10/2018,41.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"PUBLIC ADMINISTATION,UNCLASS M","[40.79115187, -73.88437192]"
454707,1/10/2018,47.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.87462627, -73.83625062]"
454742,1/10/2018,120.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.64402415, -74.07646257]"
454762,1/10/2018,40.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.81839643, -73.92052194]"
454764,1/10/2018,49.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.85745442, -73.84754276]"
454765,1/10/2018,47.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,"[40.89572354, -73.84331344]"
454779,1/10/2018,30.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82933628, -73.94846624]"
454789,1/10/2018,121.0,STATEN ISLAND,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.58230199, -74.16893609]"
454795,1/10/2018,13.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.74095063, -73.99212733]"
454823,1/10/2018,78.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67879507, -73.98761001]"
454827,1/10/2018,84.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.70132337, -73.98179571]"
454864,1/9/2018,69.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.64621346, -73.89447879]"
454868,1/9/2018,75.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.66593606, -73.86432744]"
454886,1/9/2018,43.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"CONTEMPT,CRIMINAL","[40.83544508, -73.85648315]"
454891,1/9/2018,105.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.65454944, -73.72633879]"
454892,1/9/2018,9.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.72533275, -73.97267218]"
454895,1/9/2018,24.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.79465929, -73.97178778]"
454900,1/9/2018,25.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.7878746, -73.92818165]"
454901,1/9/2018,25.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.7878746, -73.92818165]"
454904,1/9/2018,73.0,BROOKLYN,358,MISDEMEANOR,OFFENSES INVOLVING FRAUD,"FORGERY,ETC.-MISD.","[40.67665468, -73.91646557]"
454905,1/9/2018,62.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.60337974, -73.99233081]"
454916,1/9/2018,47.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.88674264, -73.84928389]"
454931,1/9/2018,19.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.77166608, -73.95318986]"
454938,1/9/2018,43.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.83031232, -73.86313587]"
454943,1/9/2018,46.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"PUBLIC ADMINISTATION,UNCLASS M","[40.8535874, -73.90059136]"
454961,1/9/2018,105.0,QUEENS,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,"[40.71312234, -73.73537598]"
454962,1/9/2018,47.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.88003723, -73.86236451]"
454966,1/9/2018,47.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.88614136, -73.84499602]"
454971,1/9/2018,105.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71724501, -73.75653145]"
454977,1/9/2018,106.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.67422774, -73.85727349]"
454981,1/9/2018,42.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82487718, -73.90317796]"
454982,1/9/2018,41.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"PUBLIC ADMINISTATION,UNCLASS M","[40.79115187, -73.88437192]"
454994,1/9/2018,10.0,MANHATTAN,358,MISDEMEANOR,OFFENSES INVOLVING FRAUD,"FORGERY,ETC.-MISD.","[40.76039192, -73.9972725]"
454999,1/9/2018,49.0,BRONX,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.86310646, -73.86113781]"
455008,1/9/2018,75.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.65690638, -73.88509116]"
455015,1/9/2018,113.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.69247083, -73.76318854]"
455017,1/9/2018,30.0,MANHATTAN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.82735191, -73.94278397]"
455023,1/9/2018,109.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.783012299999996, -73.77693123]"
455028,1/9/2018,123.0,STATEN ISLAND,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,VIOLATION OF ORDER OF PROTECTI,"[40.53606784, -74.21074943]"
455029,1/9/2018,41.0,BRONX,359,MISDEMEANOR,OFFENSES AGAINST PUBLIC ADMINI,"PUBLIC ADMINISTATION,UNCLASS M","[40.79115187, -73.88437192]"
455035,1/9/2018,112.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.71241882, -73.85102352]"
455039,1/9/2018,106.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,OBSTR BREATH/CIRCUL,"[40.68065979, -73.82429904]"
455040,1/9/2018,106.0,QUEENS,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,"MENACING,UNCLASSIFIED","[40.68065979, -73.82429904]"
455050,1/9/2018,73.0,BROOKLYN,344,MISDEMEANOR,ASSAULT 3 & RELATED OFFENSES,ASSAULT 3,"[40.679581400000004, -73.91381197]"
